Timestamp,Embedded_text,Comments,Likes,Retweets,UserScreenName
2022-05-31T22:57:59.000Z,"Tigray the cradle of Civilization & home for the hard-working people who were fighting to combat desertification are dying from hunger due to war.#EndTigraySiege #AllowAcessToAgriculturalInputs 
@UNGeneva
 @UN
 @sec_council
 @FAO
 @UNFCCC
 @ClimateGroup
 @WHO
 @EU_Commission
51
28",nan,51,28,JJ
2022-02-01T22:21:19.000Z,"We certainly need an all-of-the-above strategy to tackle climate change, but that shouldn’t include all-of-the-above-ideas-that-have-already-been-disproven.  
@CanaryMediaInc
canarymedia.com
Stop trying to make algae biofuels happen
Hundreds of millions have been wasted on doomed algae efforts. The latest venture is unlikely to succeed where others have failed, Canary’s resident skeptic argues.
3
10
25",3,10,25,Eric Wesoff
2022-07-02T22:15:52.000Z,"Replying to 
@TyDomi3
There haven't been fireworks there in ten years due to climate change it's a fire hazard.
1
25",nan,1,25,roseann
2022-07-11T18:56:04.000Z,"Weather modification and #chemtrails #geoengineering solar radiation management, stratospheric aerosol injection or whatever you want to call it isn’t just messing about, this worldwide operation is adding to the real weather to give you the illusion climate change is real. 1/2
11
109
150",11,109,150,Maze of Deception
2022-02-12T21:45:32.000Z,"Replying to 
@GeraldKutney
Congratulations. That’s great news. Every day, the movement for addressing climate change is growing stronger and bigger. Every day, the climate change denial movement is shrinking.
3
8
23",3,8,23,Don Sutherland
2022-06-01T20:56:00.000Z,"“The very same scholars who over-securitized Central Asia have ignored the real security threats stemming from climate change.”
eurasianet.org
Lack of climate-change research in Central Asia raises odds of harsh consequences
A new study shows there is an alarming lack of research on climate change patterns and mitigation possibilities in Central Asia, one of the most at-risk regions on earth.
5
16",nan,5,16,Eurasianet
2022-01-17T22:19:19.000Z,"Great to finally have this important UNESCO/SCOR publication finished outlining techniques and approaches to tackling harmful algal bloom research in the context of climate change. Thanks to all the authors for excellent chapters. https://oceanexpert.org/document/29762
3
22
49",3,22,49,michele burford
2022-06-05T23:16:00.000Z,"""Climate change-induced catastrophes — such as floods, extreme heat, wildfires, hurricanes, drought, sea-level rise and melting permafrost — affect the mental health of people in Canada in myriad ways."" via 
@slice_tv
  -
slice.ca
Is There a Connection Between Mental Health and Climate Change in Canada? - Slice
This is how climate change is directly impacting Canada’s most vulnerable communities.
6
16",nan,6,16,Mental Health Commission of Canada
2022-07-12T03:40:58.000Z,"Still 10. What topic do you expect to be constantly talked about when you're in a relationship? Global Climate Change? Free-Market Capitalism? Philosophy? Like hell I'd respond to those topics after a long tiring day.
Quote Tweet
Na.
@kanakanuy
 · Jul 10
Replying to @convomfs
He's a 10 but topik pembicaraannya kek anak kecil baru pacaran. ""Udah makan belum?"" ""Makan apa?"" ""Lagi apa?"" ""Udah mandi?"" ""Zodiak kamu apa?""
3
7
67",3,7,67,nan
2022-04-19T22:31:49.000Z,"“The city's budget is a key tool in fighting climate change,"" said Joe Brancoli, chair of 
@SierraClubVirg1
. ""Sadly, the budget as proposed by the Mayor does not pursue even basic measures that would address climate change, clean our air and in some cases even save tax dollars.""
1
4
8",1,4,8,It’s ‘Shuh-ree’
2022-03-10T23:21:33.000Z,"""Climate change is here and the impact is imminent,"" said 
@schipper_lisa
. ""We have this window of opportunity, but it's closing quickly."" 

We dug into the latest U.N. climate report on 
@1a
 with 
@schipper_lisa
, 
@kristie_ebi
, and 
@Zhirji28
.
the1a.org
What the latest UN climate report says about our future — and why it's not too late
""Today’s IPCC report is an atlas of human suffering and a damning indictment of failed climate leadership,"" said UN Secretary-General Antonio Guterres.
1
3
12",1,3,12,Amanda Williams
2022-07-15T20:59:40.000Z,"#policy matters. ""#cycling is increasingly being recognised as a key solution to... climate change, energy dependence, inequality, sustainable economic development, & public health..."" #leadership #mobility
ecf.com
Cycling to be made “a mode of transport in its own right.” High-level
Momentum for a pan-European cycling plan builds as EU Commission and Parliament officials, speaking at two separate transport events, announce support for a pan-European cycling declaration to boost
1
1",nan,1,1,gabriel scheer
2022-01-29T21:55:04.000Z,"To fight poverty globally, we need to accelerate efforts against climate change.
4
19
45",4,19,45,Climate Change Club
2022-02-05T22:21:06.000Z,"Replying to 
@GeraldKutney
Someone tried to tell me I was misinformed about climate change.

When I asked him exactly what proof he had that climate change is a hoax, he said “I can’t explain it because it’s too complicated.  Go read it for yourself”
2
4
35",2,4,35,CanAmPolitics
2022-02-08T23:51:59.000Z,"Climate change is a hoax. Now here’s a squirrel.
11
23
237",11,23,237,Kurt Schlichter
2022-07-02T23:39:17.000Z,"The western world is collapsing, climate change is killing us all, the roads are washed out and there’s nothing in the grocery stores and that is why it is an ABSOLUTE OUTRAGE THAT I STILL HAVE TO DEAL WITH MY PERIOD
1
12",1,nan,12,"Lori ""Sick of Your NIMBY Shit"" Fox"
2022-06-21T22:30:01.000Z,"""...every single child in the world is expected to suffer from at least one climate change-related event in the next 10 years..."" - Dr. Kari Nadeau on how caregivers and health workers can help curb risks to children's health:
scopeblog.stanford.edu
Climate change impact may affect kids more severely
Researchers discuss the impact of climate change on children and suggest its impact on their health might be more severe, compared to adults.
2
9",nan,2,9,Stanford Woods Institute
2022-07-06T22:53:14.000Z,"The only MLAs in the legislature who fit this description are 
@SoniaFurstenau
 and 
@AdamPOlsen
.

Thank you for endorsing Sonia for Premier of BC.

#bcpoli #bcpremier #climatechange #realclimateaction
Quote Tweet
Bowinn Ma
@BowinnMa
 · Jul 6
I want a leader who believes that addressing the #ClimateEmergency is a moral imperative; who will take an unambiguous stance against the expansion of fossil fuel extraction, including LNG, and end measures designed to incentivize the industry. 4/
Show this thread
14
79
272",14,79,272,BC Green Party
2022-07-16T17:39:41.000Z,"Replying to 
@MrMayfieldUSA
Makes you wonder why only American oil is the only type of oil that causes climate change but not Arab, Russian or Venezuelan oil
3
15
49",3,15,49,MAGA Variant
2022-02-14T23:49:06.000Z,"Replying to 
@ChoosySusy
 @SandieStratford
 and 4 others
All this & denied to be free to live to a potential 20 year natural lifespan. Not to mention is it ethical to support unsustainable businesses like these when they are vastly contributing to climate change & hence suffering that will be exponentially caused as a result of this.
1
3
21",1,3,21,La Kernow Ⓥ The polluter elite are the problem
2022-07-18T12:05:59.000Z,".
@CBSMornings
: ""Scientists say [the European heat wave] is all part of climate change caused by human activity ... if we don’t take drastic action, we will continue to see these things happening.""
236
59
121",236,59,121,Tom Elliott
2022-05-08T23:54:08.000Z,"Replying to 
@OurNewHomecoach
Newton taught is that every action had an equal and opposite reaction, right?

So logically, if you throw billions of tonnes of carbon into the atmosphere, SOMETHING is going to happen, right?

That something is climate change.
7
2
21",7,2,21,Belle Èpoque - loose unit
2022-05-21T23:37:55.000Z,"Replying to 
@DrJBhattacharya
Jay, in a survey of voters’ issues in the recent election, COVID was number 14. Most people in Australia have moved on from COVID with plenty of other issues such as climate change, respect for women, inflation and foreign policy more important. So with respect, you’re wrong.
1
1
34",1,1,34,taipan168
2022-07-18T13:16:48.000Z,"But #ClimateChange is a hoax, eh 
@GOP
 ⁦
@Sen_JoeManchin
⁩?
2
18
26",2,18,26,flitedocnm
2022-07-14T15:53:32.000Z,"Climate change increases the urgency of promoting safe, stable, nurturing relationships, identifying the barriers to these relationships, and repairing strained relationships. #EarlyRelationalHealth
capita.org
Climate change is essential to the work of child health & early childhood leaders — Capita
By Joe Waters I am the CEO of Capita. I am also the father of a young son. Professionally and personally, I am acutely aware of the importance of early relational health to my child’s–and all...
1
3",nan,1,3,Capita
2022-06-28T21:59:26.000Z,"Replying to 
@WeatherJefe
This is not true Jeff.   That’s why they stopped calling it Global warming and switched to Climate Change.  The planet is cooler now than 80 years ago.
4
3
26",4,3,26,Lance Forman
2022-02-12T23:20:55.000Z,"There is overwhelming support for our fight against covid to be led by science.

What's gonna happen when a small but tactically trained fringe establish coordinated domestic attacks because of climate change policy?

You know, like pricing carbon and moving away from fossil fuel
10
40
172",10,40,172,kris meloche
2022-07-12T16:34:08.000Z,"Memorable panel at my #SASE2022 conference subtheme: ""Climate Change and the Future of Capitalism,"" with Neil Fligstein as moderator, Ben Braun, Tim Bartley, & Simone Pulver as speakers. My thoughts below... 1/n
2
14
80",2,14,80,Daniel Beunza
2022-06-25T23:01:25.000Z,"Replying to 
@Black24Payne
 and 
@agraybee
Again, lies. He's forgiven tons in student loan debt, he's passed gun reform, COVID relief, infrastructure. He's used the exec branch to work on climate change. The only big thing he hasn't done is public option.
3
2
30",3,2,30,CarlesLiReis
2022-07-06T23:31:44.000Z,"Replying to 
@JEChalmers
Gillard modelled cost of acting on 450ppm and 550ppm even though 550 was well above 2 degrees that Aust had signed up to deliver 
@UNFCCC
. 
@Greens
 tried to have 350ppm/1.5 degrees modelled but Govt refused because it would have made carbon price needed too high 
@simonahac
 #auspol
3
4
24",3,4,24,Christine Milne AO
2022-02-18T21:30:21.000Z,"How the US commitment to lower emissions will affect the fight against climate change https://wef.ch/3uYhnrd
43
26
57",43,26,57,World Economic Forum
2022-03-26T22:24:54.000Z,"In addition things actually need to be dealt with now even though political and economic systems have not shifted enough to force the people causing climate change to be accountable. So even though it’s not our fault, we are going to have to start adapting & working to fix things
1
8
34",1,8,34,BUILD SOIL; Plant Chestnuts!
2022-05-23T22:28:18.000Z,"""We need to have meaningful action on climate change. There's no question about that... What we'll take to the Parliament is what 
we took to the Australian people.""
@RichardMarlesMP
 on mounting pressure for Labor to further its commitment to net zero.
17
11
48",17,11,48,News Breakfast
